topic,url,index,ratings,total,snapshot
science_technology,http://www.fijitimes.com/story.aspx?id=201766,876,"0,0,0,0,0",0,/static/snapshots/l/url876.jpg
science_technology,http://www.springer.com/earth+sciences+and+geography/atmospheric+sciences/journal/10584,877,"0,0,0,0,0",0,/static/snapshots/l/url877.jpg
science_technology,http://unfccc.int/,878,"0,0,0,0,0",0,/static/snapshots/l/url878.jpg
science_technology,http://www.bom.gov.au/climate/change/,879,"0,0,0,0,0",0,/static/snapshots/l/url879.jpg
science_technology,http://www.metoffice.gov.uk/climate-change,880,"0,0,0,0,0",0,/static/snapshots/l/url880.jpg
science_technology,http://www.nature.org/ourinitiatives/urgentissues/climatechange/index.htm,881,"0,0,0,0,0",0,/static/snapshots/l/url881.jpg
computer_internet,http://climatechange.worldbank.org/,882,"0,0,0,0,0",0,/static/snapshots/l/url882.jpg
science_technology,http://climatechange.gc.ca/default.asp?lang=en&n=e18c8f2d-1,883,"0,0,0,0,0",0,/static/snapshots/l/url883.jpg
science_technology,http://www.bbc.co.uk/sn/hottopics/climatechange/,884,"0,0,0,0,0",0,/static/snapshots/l/url884.jpg
science_technology,http://www.decc.gov.uk/,885,"0,0,0,0,0",0,/static/snapshots/l/url885.jpg
science_technology,http://www.epa.gov/climatechange/kids/,886,"0,0,0,0,0",0,/static/snapshots/l/url886.jpg
science_technology,http://www.un.org/climatechange,887,"0,0,0,0,0",0,/static/snapshots/l/url887.jpg
science_technology,http://www.climatechange.govt.nz/,888,"0,0,0,0,0",0,/static/snapshots/l/url888.jpg
science_technology,http://www.davidsuzuki.org/issues/climate-change/science/climate-change-basics/climate-change-101-1/,889,"0,0,0,0,0",0,/static/snapshots/l/url889.jpg
science_technology,http://www.ft.com/indepth/climatechange,890,"0,0,0,0,0",0,/static/snapshots/l/url890.jpg
science_technology,http://www.amnh.org/climatechange,891,"0,0,0,0,0",0,/static/snapshots/l/url891.jpg
science_technology,http://www.wikinvest.com/concept/Global_Climate_Change,892,"0,0,0,0,0",0,/static/snapshots/l/url892.jpg
science_technology,http://www.youtube.com/watch?v=zzjOcOcQ90U,893,"0,0,0,0,0",0,/static/snapshots/l/url893.jpg
science_technology,http://www.pembina.org/climate,894,"0,0,0,0,0",0,/static/snapshots/l/url894.jpg
science_technology,http://www.climatechange.gov.au/climate-change.aspx,895,"0,0,0,0,0",0,/static/snapshots/l/url895.jpg
science_technology,http://www.fao.org/climatechange/en/,896,"0,0,0,0,0",0,/static/snapshots/l/url896.jpg
science_technology,http://www.worldwildlife.org/climate/,897,"0,0,0,0,0",0,/static/snapshots/l/url897.jpg
science_technology,http://www.greenpeace.org/international/en/campaigns/climate-change/,898,"0,0,0,0,0",0,/static/snapshots/l/url898.jpg
science_technology,http://www.panda.org/climate,899,"0,0,0,0,0",0,/static/snapshots/l/url899.jpg
science_technology,http://www.who.int/topics/climate/en/,900,"0,0,0,0,0",0,/static/snapshots/l/url900.jpg
science_technology,http://www.youtube.com/watch?v=pA6FSy6EKrM,901,"0,0,0,0,0",0,/static/snapshots/l/url901.jpg
science_technology,http://www.ecomii.com/ecopedia/cap-and-trade,902,"0,0,0,0,0",0,/static/snapshots/l/url902.jpg
business,http://www.heritage.org/issues/energy-and-environment/cap-and-trade,903,"0,0,0,0,0",0,/static/snapshots/l/url903.jpg
science_technology,http://topics.nytimes.com/topics/reference/timestopics/subjects/g/greenhouse_gas_emissions/cap_and_trade/index.html,904,"0,0,0,0,0",0,/static/snapshots/l/url904.jpg
recreation,http://www.storyofstuff.org/movies-all/story-of-cap-trade/,905,"0,0,0,0,0",0,/static/snapshots/l/url905.jpg
computer_internet,http://www.science20.com/science_20/cap_and_trade_water-90171,906,"0,0,0,0,0",0,/static/snapshots/l/url906.jpg
business,http://www.sfgate.com/cgi-bin/article.cgi?f=/c/a/2012/05/16/BUPQ1OIGTI.DTL,907,"0,0,0,0,0",0,/static/snapshots/l/url907.jpg
science_technology,http://www.smithsonianmag.com/science-nature/Presence-of-Mind-Blue-Sky-Thinking.html,908,"0,0,0,0,0",0,/static/snapshots/l/url908.jpg
computer_internet,http://twitter.com/#!/capandtrade,909,"0,0,0,0,0",0,/static/snapshots/l/url909.jpg
arts_entertainment,"http://www.foxnews.com/story/0,2933,529200,00.html",910,"0,0,0,0,0",0,/static/snapshots/l/url910.jpg
science_technology,http://www.edf.org/approach/markets/acid-rain,911,"0,0,0,0,0",0,/static/snapshots/l/url911.jpg
culture_politics,http://www.cbsnews.com/8301-504383_162-5314040-504383.html,912,"0,0,0,0,0",0,/static/snapshots/l/url912.jpg
business,http://www.nocapandtrade.com/,913,"0,0,0,0,0",0,/static/snapshots/l/url913.jpg
business,http://www.nytimes.com/2010/03/26/science/earth/26climate.html,914,"0,0,0,0,0",0,/static/snapshots/l/url914.jpg
science_technology,http://www.americanthinker.com/2010/05/capandtrade_is_back.html,915,"0,0,0,0,0",0,/static/snapshots/l/url915.jpg
science_technology,http://www.env.gov.bc.ca/cas/mitigation/ggrcta/emissions-trading-regulation/index.html,916,"0,0,0,0,0",0,/static/snapshots/l/url916.jpg
business,http://www.businessweek.com/magazine/content/09_11/b4123022554346.htm,917,"0,0,0,0,0",0,/static/snapshots/l/url917.jpg
science_technology,http://hotair.com/archives/2012/05/12/new-epa-project-cap-and-trade-simulator/,918,"0,0,0,0,0",0,/static/snapshots/l/url918.jpg
science_technology,http://www.ene.gov.on.ca/environment/en/category/climate_change/STDPROD_078899.html,919,"0,0,0,0,0",0,/static/snapshots/l/url919.jpg
science_technology,http://www.env-econ.net/carbon_tax_vs_capandtrade.html,920,"0,0,0,0,0",0,/static/snapshots/l/url920.jpg
culture_politics,http://www.washingtonpost.com/blogs/fact-checker/post/gingrich-and-cap-and-trade-a-flip-flop/2011/12/04/gIQANXNVVO_blog.html,921,"0,0,0,0,0",0,/static/snapshots/l/url921.jpg
culture_politics,http://blogs.sacbee.com/capitolalertlatest/2012/01/jerry-brown-says-cap-and-trade-fees-will-fund-high-speed-rail.html,922,"0,0,0,0,0",0,/static/snapshots/l/url922.jpg
science_technology,http://vimeo.com/8847746,923,"0,0,0,0,0",0,/static/snapshots/l/url923.jpg
recreation,http://vimeo.com/7908590,924,"0,0,0,0,0",0,/static/snapshots/l/url924.jpg
culture_politics,http://thehill.com/blogs/e2-wire/e2-wire/219753-obama-cap-and-trade-was-a-republican-idea,925,"0,0,0,0,0",0,/static/snapshots/l/url925.jpg
business,http://www.investopedia.com/terms/c/cap-and-trade.asp,926,"0,0,0,0,0",0,/static/snapshots/l/url926.jpg
culture_politics,http://www.npr.org/templates/story/story.php?storyId=126280761,927,"0,0,0,0,0",0,/static/snapshots/l/url927.jpg
science_technology,http://www.rggi.org/,928,"0,0,0,0,0",0,/static/snapshots/l/url928.jpg
science_technology,http://newscenter.lbl.gov/feature-stories/2012/03/15/cap-and-trade-programs-do-not-provide-sufficient-incentives/,929,"0,0,0,0,0",0,/static/snapshots/l/url929.jpg
science_technology,http://www.youtube.com/watch?v=cVlF_ltkqp8,930,"0,0,0,0,0",0,/static/snapshots/l/url930.jpg
science_technology,http://www.pnas.org/content/early/2012/03/08/1113462109,931,"0,0,0,0,0",0,/static/snapshots/l/url931.jpg
business,http://www.organiceating.com/,932,"0,0,0,0,0",0,/static/snapshots/l/url932.jpg
business,http://www.thedailygreen.com/healthy-eating/eat-safe/dirty-dozen-foods,933,"0,0,0,0,0",0,/static/snapshots/l/url933.jpg
recreation,http://www.motherearthnews.com/relish/eating-organic-on-a-budget.aspx,934,"0,0,0,0,0",0,/static/snapshots/l/url934.jpg
science_technology,http://www.organicconsumers.org/organlink.cfm,935,"0,0,0,0,0",0,/static/snapshots/l/url935.jpg
recreation,http://www.eatwellguide.org/,936,"0,0,0,0,0",0,/static/snapshots/l/url936.jpg
business,http://www.localharvest.org/,937,"0,0,0,0,0",0,/static/snapshots/l/url937.jpg
science_technology,http://www.eatingwell.com/food_news_origins/organic_natural/12_foods_you_should_buy_organic,938,"0,0,0,0,0",0,/static/snapshots/l/url938.jpg
health,http://www.counselheal.com/articles/1840/20120519/eating-organic-food-make-harsh-others.htm,939,"0,0,0,0,0",0,/static/snapshots/l/url939.jpg
arts_entertainment,http://todayhealth.today.msnbc.msn.com/_news/2012/05/18/11737146-does-organic-food-turn-people-into-jerks?chromedomain=bodyodd&lite,940,"0,0,0,0,0",0,/static/snapshots/l/url940.jpg
science_technology,http://www.huffingtonpost.com/2012/05/18/organic-eaters-mean_n_1528529.html,941,"0,0,0,0,0",0,/static/snapshots/l/url941.jpg
recreation,http://www.facebook.com/GrowingOrganicEatingOrganic,942,"0,0,0,0,0",0,/static/snapshots/l/url942.jpg
science_technology,http://www.organic.org/,943,"0,0,0,0,0",0,/static/snapshots/l/url943.jpg
health,http://www.gov.hk/en/residents/health/foodsafe/organiceating.htm,944,"0,0,0,0,0",0,/static/snapshots/l/url944.jpg
business,http://www.medicinenet.com/script/main/art.asp?articlekey=52420,945,"0,0,0,0,0",0,/static/snapshots/l/url945.jpg
science_technology,http://www.helpguide.org/life/organic_foods_pesticides_gmo.htm,946,"0,0,0,0,0",0,/static/snapshots/l/url946.jpg
computer_internet,http://www.veganorganiced.org/,947,"0,0,0,0,0",0,/static/snapshots/l/url947.jpg
business,http://www.mayoclinic.com/health/organic-food/NU00255,948,"0,0,0,0,0",0,/static/snapshots/l/url948.jpg
health,http://www.eatingwell.com/nutrition_health/healthy_kids_diet_center,949,"0,0,0,0,0",0,/static/snapshots/l/url949.jpg
recreation,http://www.squidoo.com/organic-eating-on-a-budget,950,"0,0,0,0,0",0,/static/snapshots/l/url950.jpg
business,http://www.amazon.com/Wildly-Affordable-Organic-Fabulous-Planet-All/dp/073821468X,951,"0,0,0,0,0",0,/static/snapshots/l/url951.jpg
science_technology,http://www.wikihow.com/Choose-the-Most-Important-Organic-Foods,952,"0,0,0,0,0",0,/static/snapshots/l/url952.jpg
business,http://www.organickitchen.com/rest/rest.html,953,"0,0,0,0,0",0,/static/snapshots/l/url953.jpg
health,http://www.besthealthmag.ca/eat-well/healthy-eating/does-organic-mean-healthier,954,"0,0,0,0,0",0,/static/snapshots/l/url954.jpg
science_technology,http://www.ewg.org/foodnews/,955,"0,0,0,0,0",0,/static/snapshots/l/url955.jpg
business,http://recipes.howstuffworks.com/eat-organic-foods.htm,956,"0,0,0,0,0",0,/static/snapshots/l/url956.jpg
science_technology,http://www.treehugger.com/green-food/organic-food-healthier-for-you-and-the-planet.html,957,"0,0,0,0,0",0,/static/snapshots/l/url957.jpg
culture_politics,http://www.organicauthority.com/,958,"0,0,0,0,0",0,/static/snapshots/l/url958.jpg
business,http://www.eatit.ca/,959,"0,0,0,0,0",0,/static/snapshots/l/url959.jpg
science_technology,http://www.reuters.com/article/2010/05/24/us-organic-foods-idUSTRE64N3O920100524,960,"0,0,0,0,0",0,/static/snapshots/l/url960.jpg
health,http://www.naturalnews.com/organic_foods.html,961,"0,0,0,0,0",0,/static/snapshots/l/url961.jpg
science_technology,http://www.redbookmag.com/recipes-home/truth-about-organic-foods,962,"0,0,0,0,0",0,/static/snapshots/l/url962.jpg
business,http://wholesomebabyfood.momtastic.com/organicsforhomemadebabyfood.htm,963,"0,0,0,0,0",0,/static/snapshots/l/url963.jpg
science_technology,http://en.wikipedia.org/wiki/Green_job,964,"0,0,0,0,0",0,/static/snapshots/l/url964.jpg
science_technology,http://www.greenjobs.co.uk/,965,"0,0,0,0,0",0,/static/snapshots/l/url965.jpg
business,http://www.greenjobs.ie/,966,"0,0,0,0,0",0,/static/snapshots/l/url966.jpg
business,http://www.thegreenjobbank.com/,967,"0,0,0,0,0",0,/static/snapshots/l/url967.jpg
business,http://www.greenforall.org/resources/green-jobs-guidebook,968,"0,0,0,0,0",0,/static/snapshots/l/url968.jpg
science_technology,http://www.goodworkcanada.ca/,969,"0,0,0,0,0",0,/static/snapshots/l/url969.jpg
science_technology,http://www.environmentjob.co.uk/,970,"0,0,0,0,0",0,/static/snapshots/l/url970.jpg
business,http://www.dnainfo.com/new-york/20120518/navy-yard/hundreds-of-green-jobs-coming-brooklyn-navy-yard,971,"0,0,0,0,0",0,/static/snapshots/l/url971.jpg
science_technology,http://www.bls.gov/green/,972,"0,0,0,0,0",0,/static/snapshots/l/url972.jpg
computer_internet,http://twitter.com/#!/greenjobs,973,"0,0,0,0,0",0,/static/snapshots/l/url973.jpg
science_technology,http://www.ilo.org/greenjobs,974,"0,0,0,0,0",0,/static/snapshots/l/url974.jpg
business,http://acre-resources.com/,975,"0,0,0,0,0",0,/static/snapshots/l/url975.jpg
science_technology,http://www.guardian.co.uk/environment/green-jobs,976,"0,0,0,0,0",0,/static/snapshots/l/url976.jpg
science_technology,http://www.osha.gov/dep/greenjobs/index.html,977,"0,0,0,0,0",0,/static/snapshots/l/url977.jpg
business,http://greenjobsready.com/,978,"0,0,0,0,0",0,/static/snapshots/l/url978.jpg
science_technology,http://www.greenlocaljobs.com/,979,"0,0,0,0,0",0,/static/snapshots/l/url979.jpg
science_technology,http://www.green-jobs.ca/,980,"0,0,0,0,0",0,/static/snapshots/l/url980.jpg
culture_politics,http://www.greenjobsconference.org/,981,"0,0,0,0,0",0,/static/snapshots/l/url981.jpg
science_technology,http://environmentalcareer.com/,982,"0,0,0,0,0",0,/static/snapshots/l/url982.jpg
science_technology,http://www.dol.gov/dol/green/,983,"0,0,0,0,0",0,/static/snapshots/l/url983.jpg
business,http://www.greens.org.nz/greenjobs,984,"0,0,0,0,0",0,/static/snapshots/l/url984.jpg
science_technology,http://www.mnn.com/eco-glossary/green-jobs,985,"0,0,0,0,0",0,/static/snapshots/l/url985.jpg
business,http://www.goinggreenjobs.com/,986,"0,0,0,0,0",0,/static/snapshots/l/url986.jpg
business,http://cleantechnica.com/category/business-economy/green-jobs/,987,"0,0,0,0,0",0,/static/snapshots/l/url987.jpg
business,http://www.greenjobsphilly.org/,988,"0,0,0,0,0",0,/static/snapshots/l/url988.jpg
science_technology,http://environmentaljobs.com.au/,989,"0,0,0,0,0",0,/static/snapshots/l/url989.jpg
business,http://www.envirojobs.com.au/,990,"0,0,0,0,0",0,/static/snapshots/l/url990.jpg
science_technology,http://www.edf.org/climate/california-green-jobs-guidebook,991,"0,0,0,0,0",0,/static/snapshots/l/url991.jpg
business,http://www.earthtechling.com/topics/green-jobs/,992,"0,0,0,0,0",0,/static/snapshots/l/url992.jpg
science_technology,http://www.workcabin.ca/,993,"0,0,0,0,0",0,/static/snapshots/l/url993.jpg
health,http://www.davnet.org/kevin/essays/atkinsdiet.html,994,"0,0,0,0,0",0,/static/snapshots/l/url994.jpg
health,http://abcnews.go.com/Health/WellnessResource/low-carb-diets-effective-reducing-weight/story?id=6768945,995,"0,0,0,0,0",0,/static/snapshots/l/url995.jpg
health,http://www.streetdirectory.com/travel_guide/47115/lose_weight/the_effectiveness_of_atkins_diet.html,996,"0,0,0,0,0",0,/static/snapshots/l/url996.jpg
health,http://www.dailymail.co.uk/news/article-1035779/Atkins-diet-safe-far-effective-low-fat-says-study.html,997,"0,0,0,0,0",0,/static/snapshots/l/url997.jpg
health,http://www.healthyweightforum.org/eng/diets/diet-reviews/,998,"0,0,0,0,0",0,/static/snapshots/l/url998.jpg
health,http://livinlavidalowcarb.com/blog/two-year-study-shows-low-carb-diet-effective-for-weight-loss-improves-hdl-cardiovascular-health-risks/8686,999,"0,0,0,0,0",0,/static/snapshots/l/url999.jpg
science_technology,http://en.wikipedia.org/wiki/Low-carbohydrate_diet,1000,"0,0,0,0,0",0,/static/snapshots/l/url1000.jpg
health,http://www.bodybuilding.com/fun/venuto1.htm,1001,"0,0,0,0,0",0,/static/snapshots/l/url1001.jpg
health,http://www.bodybuilding.com/fun/bbinfo.php?page=lowcarbdiets,1002,"0,0,0,0,0",0,/static/snapshots/l/url1002.jpg
health,http://www.mayoclinic.com/health/low-carb-diet/NU00279,1003,"0,0,0,0,0",0,/static/snapshots/l/url1003.jpg
health,http://www.drbriffa.com/2007/03/07/study-confirms-superior-effectiveness-of-low-carb-eating-for-weight-loss/,1004,"0,0,0,0,0",0,/static/snapshots/l/url1004.jpg
health,http://www.medicalnewstoday.com/articles/7379.php,1005,"0,0,0,0,0",0,/static/snapshots/l/url1005.jpg
health,http://www.scienceagogo.com/news/20070506001434data_trunc_sys.shtml,1006,"0,0,0,0,0",0,/static/snapshots/l/url1006.jpg
health,http://clinicaltrials.gov/ct2/show/NCT00006193,1007,"0,0,0,0,0",0,/static/snapshots/l/url1007.jpg
health,http://www.sciencedaily.com/releases/2004/05/040518073128.htm,1008,"0,0,0,0,0",0,/static/snapshots/l/url1008.jpg
health,http://news.temple.edu/news/temple-research-studies-long-term-effectiveness-low-carb-versus-low-fat-diets,1009,"0,0,0,0,0",0,/static/snapshots/l/url1009.jpg
health,http://www.weightlossresources.co.uk/diet/atkins_diet/atkins.htm,1010,"0,0,0,0,0",0,/static/snapshots/l/url1010.jpg
health,http://www.lowcarb.ca/articlesb/article343.html,1011,"0,0,0,0,0",0,/static/snapshots/l/url1011.jpg
health,http://www.atkins.com/,1012,"0,0,0,0,0",0,/static/snapshots/l/url1012.jpg
health,http://lowcarbdiets.about.com/od/lowcarb101/a/gettingstarted.htm,1013,"0,0,0,0,0",0,/static/snapshots/l/url1013.jpg
health,http://www.holisticroads.com/how-effective-is-the-atkins-diet-plan/,1014,"0,0,0,0,0",0,/static/snapshots/l/url1014.jpg
health,http://qualitycounts.com/fpatkinsdiet.htm,1015,"0,0,0,0,0",0,/static/snapshots/l/url1015.jpg
health,http://www.blogher.com/node/16360,1016,"0,0,0,0,0",0,/static/snapshots/l/url1016.jpg
science_technology,http://charm.cs.uiuc.edu/users/jyelon/lowcarb.med/topic0.html,1017,"0,0,0,0,0",0,/static/snapshots/l/url1017.jpg
health,http://healthpsych.psy.vanderbilt.edu/2008/low_carb.htm,1018,"0,0,0,0,0",0,/static/snapshots/l/url1018.jpg
health,http://forum.lowcarber.org/showthread.php?t=32881,1019,"0,0,0,0,0",0,/static/snapshots/l/url1019.jpg
health,http://www.kidsepilepsy.com/onetreat.asp?id=663,1020,"0,0,0,0,0",0,/static/snapshots/l/url1020.jpg
health,http://www.quackwatch.com/06ResearchProjects/lcd.html,1021,"0,0,0,0,0",0,/static/snapshots/l/url1021.jpg
health,http://www.livestrong.com/article/382753-is-the-atkins-diet-safe-and-effective/,1022,"0,0,0,0,0",0,/static/snapshots/l/url1022.jpg
health,http://www.3fatchicks.com/how-effective-is-the-low-carb-diet-for-weight-loss/,1023,"0,0,0,0,0",0,/static/snapshots/l/url1023.jpg
health,http://www.parenting.com/article/autism-warning-signs-1204127474106,1024,"0,0,0,0,0",0,/static/snapshots/l/url1024.jpg
health,http://www.autismsciencefoundation.org/autism-warning-signs,1025,"0,0,0,0,0",0,/static/snapshots/l/url1025.jpg
health,http://www.autismspeaks.ca/early-warning-signs,1026,"0,0,0,0,0",0,/static/snapshots/l/url1026.jpg
health,http://www.ivillage.com/be-wise-be-aware-don-t-worry-autism-warning-signs/4-b-377363,1027,"0,0,0,0,0",0,/static/snapshots/l/url1027.jpg
health,http://blogs.babycenter.com/mom_stories/03302012autism-warning-signs/,1028,"0,0,0,0,0",0,/static/snapshots/l/url1028.jpg
health,http://health.clevelandclinic.org/2012/04/videos-autism-warning-signs-and-perception/,1029,"0,0,0,0,0",0,/static/snapshots/l/url1029.jpg
health,http://www.livestrong.com/article/164189-autism-warning-signs/,1030,"0,0,0,0,0",0,/static/snapshots/l/url1030.jpg
health,http://www.newparent.com/baby/autism-warning-signs/,1031,"0,0,0,0,0",0,/static/snapshots/l/url1031.jpg
health,http://www.stltoday.com/lifestyles/health-med-fit/fitness/autism-warning-signs/article_2740f4ab-35eb-5584-8d82-f7f4034783a1.html,1032,"0,0,0,0,0",0,/static/snapshots/l/url1032.jpg
health,http://www.mayoclinic.com/health/autism/ds00348/dsection=symptoms,1033,"0,0,0,0,0",0,/static/snapshots/l/url1033.jpg
health,http://buffalo.ynn.com/content/top_stories/553664/more-autism-warning-signs-to-be-posted-in-amherst/,1034,"0,0,0,0,0",0,/static/snapshots/l/url1034.jpg
health,http://www.disabilityscoop.com/2011/08/16/autism-warning-signs/13752/,1035,"0,0,0,0,0",0,/static/snapshots/l/url1035.jpg
health,http://www.udg.edu/grupsrecerca/AutismeUdG/QuesonelsTEA/Signesdalertaennadons/tabid/14030/language/en-US/Default.aspx,1036,"0,0,0,0,0",0,/static/snapshots/l/url1036.jpg
health,http://relieveautism.com/autism-signs-and-symptoms/early-autism-warning-signs-and-symptoms/,1037,"0,0,0,0,0",0,/static/snapshots/l/url1037.jpg
health,http://autism-center.ucsd.edu/treating-early-autism/Pages/signs.aspx,1038,"0,0,0,0,0",0,/static/snapshots/l/url1038.jpg
health,http://hvparent.com/Permalink.aspx/Autism-warning-signs,1039,"0,0,0,0,0",0,/static/snapshots/l/url1039.jpg
health,http://www.opwdd.ny.gov/node/194,1040,"0,0,0,0,0",0,/static/snapshots/l/url1040.jpg
health,http://www.cbsnews.com/8334-504763_162-57406979-10391704/10-early-warning-signs-of-autism/,1041,"0,0,0,0,0",0,/static/snapshots/l/url1041.jpg
health,http://www.youtube.com/watch?v=X2XCuBLKBBs,1042,"0,0,0,0,0",0,/static/snapshots/l/url1042.jpg
health,http://outreach.org/tag/autism-warning-signs/,1043,"0,0,0,0,0",0,/static/snapshots/l/url1043.jpg
health,http://www.kimtrumanfitness.com/webmd-daily-autisms-warning-signs/,1044,"0,0,0,0,0",0,/static/snapshots/l/url1044.jpg
health,http://www.thedoctorstv.com/main/show_synopsis/104?section=feature&title=Autism%20Warning%20Signs,1045,"0,0,0,0,0",0,/static/snapshots/l/url1045.jpg
health,http://www.thedailybeast.com/newsweek/blogs/lab-notes/2008/11/06/harbingers-of-autism.html,1046,"0,0,0,0,0",0,/static/snapshots/l/url1046.jpg
health,http://www.cbc.ca/news/health/story/2011/04/28/autism-screening.html,1047,"0,0,0,0,0",0,/static/snapshots/l/url1047.jpg
health,http://www.livestrong.com/article/74519-autism-warning-signs-toddlers/,1048,"0,0,0,0,0",0,/static/snapshots/l/url1048.jpg
health,http://101parenttips.com/101parenttips.com/hot-topics/autism/warning-signs-of-autism/,1049,"0,0,0,0,0",0,/static/snapshots/l/url1049.jpg
health,http://drnicoleconnolly.com/autism-warning-signs/,1050,"0,0,0,0,0",0,/static/snapshots/l/url1050.jpg
health,http://www.wgrz.com/news/article/156393/1/Parents-Fight-For-Autistic-Warning-Sign-,1051,"0,0,0,0,0",0,/static/snapshots/l/url1051.jpg
health,http://blip.tv/autismlive/early-warning-signs-of-autism-6096077,1052,"0,0,0,0,0",0,/static/snapshots/l/url1052.jpg
health,http://www.opposingviews.com/i/is-my-child-autistic-warning-signs-to-look-for,1053,"0,0,0,0,0",0,/static/snapshots/l/url1053.jpg
health,http://www.cdc.gov/ncbddd/actearly/act/class.html,1054,"0,0,0,0,0",0,/static/snapshots/l/url1054.jpg
health,http://www.operationautismonline.org/autism-101/what-is-autism-2/warning-signs/,1055,"0,0,0,0,0",0,/static/snapshots/l/url1055.jpg
health,http://www.mamapedia.com/s/autism-warning-signs,1056,"0,0,0,0,0",0,/static/snapshots/l/url1056.jpg
health,http://www.autismsciencefoundation.org/what-is-autism/autism-diagnosis,1057,"0,0,0,0,0",0,/static/snapshots/l/url1057.jpg
health,http://www.nia.nih.gov/alzheimers/publication/alzheimers-disease-genetics-fact-sheet,1058,"0,0,0,0,0",0,/static/snapshots/l/url1058.jpg
health,http://ghr.nlm.nih.gov/condition/alzheimer-disease,1059,"0,0,0,0,0",0,/static/snapshots/l/url1059.jpg
health,http://www.webmd.com/alzheimers/guide/alzheimers-genetic,1060,"0,0,0,0,0",0,/static/snapshots/l/url1060.jpg
science_technology,http://www.webmd.com/alzheimers/news/20110403/new-alzheimers-genes-found,1061,"0,0,0,0,0",0,/static/snapshots/l/url1061.jpg
science_technology,http://www.bbc.co.uk/news/health-12937131,1062,"0,0,0,0,0",0,/static/snapshots/l/url1062.jpg
science_technology,http://web.mit.edu/newsoffice/2012/alzheimers-hdac2-inhibitors-0301.html,1063,"0,0,0,0,0",0,/static/snapshots/l/url1063.jpg
science_technology,http://www.sciencedaily.com/releases/2012/05/120516140016.htm,1064,"0,0,0,0,0",0,/static/snapshots/l/url1064.jpg
health,http://www.alzinfo.org/07/about-alzheimers/genetic-risk-factors,1065,"0,0,0,0,0",0,/static/snapshots/l/url1065.jpg
health,http://alzheimers.org.uk/site/scripts/documents_info.php?documentID=168,1066,"0,0,0,0,0",0,/static/snapshots/l/url1066.jpg
science_technology,http://www.bloomberg.com/news/2011-04-04/five-new-alzheimer-s-genes-double-total-in-new-push-for-cure.html,1067,"0,0,0,0,0",0,/static/snapshots/l/url1067.jpg
health,http://healthland.time.com/2011/04/05/new-alzheimers-genes-why-they-matter-even-if-they-dont-change-patient-care/,1068,"0,0,0,0,0",0,/static/snapshots/l/url1068.jpg
science_technology,http://www.guardian.co.uk/lifeandstyle/2011/apr/03/alzheimers-genetic-link-earlier-tests,1069,"0,0,0,0,0",0,/static/snapshots/l/url1069.jpg
science_technology,http://www.nytimes.com/2011/04/04/health/04alzheimer.html?pagewanted=all,1070,"0,0,0,0,0",0,/static/snapshots/l/url1070.jpg
health,http://www.alz.org/alzheimers_disease_causes_risk_factors.asp,1071,"0,0,0,0,0",0,/static/snapshots/l/url1071.jpg
science_technology,http://www.cbc.ca/news/health/story/2011/04/01/alzheimer-genes-identified.html,1072,"0,0,0,0,0",0,/static/snapshots/l/url1072.jpg
recreation,http://www.alzgene.org/,1073,"0,0,0,0,0",0,/static/snapshots/l/url1073.jpg
science_technology,http://www.usatoday.com/news/health/medical/health/medical/alzheimers/story/2011/04/Researchers-New-genes-linked-to-Alzheimers/45715102/1,1074,"0,0,0,0,0",0,/static/snapshots/l/url1074.jpg
science_technology,http://curealz.org/projects/alzheimer%E2%80%99s-genome-project%E2%84%A2,1075,"0,0,0,0,0",0,/static/snapshots/l/url1075.jpg
science_technology,http://en.wikipedia.org/wiki/Early-onset_Alzheimer's_disease,1076,"0,0,0,0,0",0,/static/snapshots/l/url1076.jpg
science_technology,http://www.futurity.org/health-medicine/alzheimers-gene-opens-floodgate-in-brain/,1077,"0,0,0,0,0",0,/static/snapshots/l/url1077.jpg
science_technology,http://www.alzheimersreadingroom.com/2011/04/alzheimers-genes-four-known-alzheimers.html,1078,"0,0,0,0,0",0,/static/snapshots/l/url1078.jpg
science_technology,http://psychcentral.com/news/2011/05/16/alzheimers-gene-may-damage-brain-long-before-symptoms/26204.html,1079,"0,0,0,0,0",0,/static/snapshots/l/url1079.jpg
health,http://www.theglobeandmail.com/life/health/new-health/conditions/alzheimers/running-may-counteract-risks-of-alzheimers-gene/article2309815/,1080,"0,0,0,0,0",0,/static/snapshots/l/url1080.jpg
science_technology,http://thechart.blogs.cnn.com/2011/04/03/discovery-doubles-genetic-clues-to-alzheimers/,1081,"0,0,0,0,0",0,/static/snapshots/l/url1081.jpg
health,http://www.nhs.uk/news/2011/04April/Pages/genetic-clues-to-alzheimers.aspx,1082,"0,0,0,0,0",0,/static/snapshots/l/url1082.jpg
science_technology,http://www.npr.org/2011/04/08/135241857/sifting-genes-for-clues-to-alzheimers,1083,"0,0,0,0,0",0,/static/snapshots/l/url1083.jpg
health,http://learn.genetics.utah.edu/content/disorders/whataregd/alzheimers/,1084,"0,0,0,0,0",0,/static/snapshots/l/url1084.jpg
health,http://www.sltrib.com/sltrib/news/52242962-78/alzheimer-testing-genetic-medical.html.csp,1085,"0,0,0,0,0",0,/static/snapshots/l/url1085.jpg
science_technology,http://blog.alz.org/genetictesting/,1086,"0,0,0,0,0",0,/static/snapshots/l/url1086.jpg
